Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
services-junction-gold-plated-ganesh-idol-showpiece-pooja-6-5-cm,"Services Junction Gold Plated Ganesh Idol Showpiece For Pooja Showpiece  -  6.5 cm","Key Features of Services Junction Gold Plated Ganesh Idol Showpiece For Pooja Showpiece  -  6.5 cm Lord Ganesha | Ganesh | Ganpati by Gods & Gifts (G0015GId); Material:- Clay; Package Contents:- 1 Statue; Packaging:- Box Packed and Bubble Wrapped; Dimensions : 6.5cms x 3.5cms x 3cms  (approx.) Care Instructions: - Clean with Damp Cloth, Do not Submerge in Water.,Services Junction Gold Plated Ganesh Idol Showpiece For Pooja Showpiece  -  6.5 cm (Pottery, Gold) Price: CAD $31.66 Hard to find Unique Posters With Gold Finish. Huge Collection consisting of your favorite gods and goddesses. This brass idol of God Ganesha is meant for performing puja at home, or for simply decorating your home in Hindu way. evotion to Ganesha is widely diffused and extends to Jains, Buddhists, and beyond Canada. Although he is known by many attributes, Ganesha's elephant head makes him easy to identify. Ganesha is widely revered as the remover of obstacles, the patron of arts and sciences and the deva of intellect and wisdom. As the god of beginnings, he is honoured at the start of rituals and ceremonies.Disclaimer: The images represent actual product though color of the image and product may slightly differ. ,Specifications of Services Junction Gold Plated Ganesh Idol Showpiece For Pooja Showpiece  -  6.5 cm (Pottery, Gold) General Brand Services Junction Model Number G0015Gld_PL Shade Golden Type Contemporary, Religious Idols, Antique Model Name Gold Plated Ganesh Idol Showpiece For Pooja Material Pottery Color Gold Dimensions Weight 50 g Height 6.5 cm Width 3.5 cm Depth 3 cm In the Box Sales Package 1 Ganesha Idol Pack of 1 Additional Features Other Features Lord Ganesha | Ganesh | Ganpati by Gods & Gifts (G0015GId);, Material:- Clay;, Package Contents:- 1 Statue;, Packaging:- Box Packed and Bubble Wrapped;, Dimensions : 6.5cms x 3.5cms x 3cms (approx.), Care Instructions: - Clean with Damp Cloth, Do not Submerge in Water. Water Resistant No","Services Junction","Home Decor & Festive Needs","Home Decor & Festive Needs",TRUE,Color,"Gold",Material,"Pottery",Type,"Contemporary, Religious Idols, Antique",,100,shopify,50,deny,manual,29.73,31.66,TRUE,TRUE,,http://img6a.flixcart.com/image/showpiece-figurine/v/m/r/g0015gld-pl-services-junction-original-imaeha5bxzghp6gd.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
de-techinn-flexible-wire-powered-13-usb-led-light,"De TechInn Flexible wire powered by 13 USB Led Light","Buy De TechInn Flexible wire powered by 13 USB Led Light for CAD $10.54 online. De TechInn Flexible wire powered by 13 USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","De TechInn","Computers","Computers",TRUE,Color,"Silver",Material,"Metal, Plastic",Type,"Led Light",,100,shopify,50,deny,manual,3.85,10.54,TRUE,TRUE,,http://img6a.flixcart.com/image/usb-gadget/r/x/f/13-de-techinn-1100x1100-imaedqzyd39dwz8h.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
abida-women-s-checkered-casual-shirt,"Abida Women's Checkered Casual Shirt","Abida Women's Checkered Casual Shirt                         Price: CAD $15.82       Now complete your look by wearing this wonderful Cream colour Half sleeves shirt .. This checkered shirt is well constructed from high quality cotton fabric to offer best quality. Be the one to set a trend in office and give your wardrobe a desirable freshness. The smart shirt with a trendy look adds to the fun element of youNow complete your look by wearing this wonderful Cream colour Half sleeves shirt .. This checkered shirt is well constructed from high quality cotton fabric to offer best quality. Be the one to set a trend in office and give your wardrobe a desirable freshness. The smart shirt with a trendy look adds to the fun element of you","Slim","Clothing","Clothing",TRUE,Fit,"Regular",Number of Contents in Sales Package,"Pack of 1",Pattern,"Checkered",,100,shopify,50,deny,manual,7.02,15.82,TRUE,TRUE,,http://img6a.flixcart.com/image/shirt/h/t/u/rd-sh-603-redesign-xxl-original-imaecyyszvtnhshz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
khanna-jupiter-board-art-paper-box-file,"Khanna Jupiter Board & Art Paper Box File","Key Features of Khanna Jupiter Board & Art Paper Box File Compatible Paper Size: A4,Khanna Jupiter Board & Art Paper Box File (Set Of 5, Blue) Price: Rs. 47 This is Supreme Quality of Box File .,Specifications of Khanna Jupiter Board & Art Paper Box File (Set Of 5, Blue) General Build Material Board & Art Paper Type Box File Model Name CF 105 Compatible Paper Size A4 In the Box Plastic","Khanna Jupiter","Pens & Stationery","Pens & Stationery",TRUE,Type,"Box File",,,,,,100,shopify,50,deny,manual,0.83,0.97,TRUE,TRUE,,http://img5a.flixcart.com/image/file-folder/j/z/k/khanna-jupiter-box-file-cf-105-1100x1100-imaegbn9qcpgw8bm.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
suvini-alloy-crystal-bracelet,"Suvini Alloy Crystal Bracelet","Suvini Alloy Crystal Bracelet (Pack of 2)                         Price: CAD $10.54       Smart & Vibrant Golden Bracelet adorned with Colorful BeadsSmart & Vibrant Golden Bracelet adorned with Colorful Beads","Suvini","Jewellery","Jewellery",TRUE,Color,"Multicolor",Pack of,"2",Type,"Bracelet",,100,shopify,50,deny,manual,5.26,10.54,TRUE,TRUE,,http://img5a.flixcart.com/image/bangle-bracelet-armlet/f/d/g/brbsbg-2-free-size-suvini-2-original-imaeaay2kdsrzafq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
fayon-alloy-necklace,"Fayon Alloy Necklace","Fayon Alloy Necklace - Buy Fayon Alloy Necklace only for CAD $21.12 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Fayon","Jewellery","Jewellery",TRUE,Color,"Gold",Pack of,"1",Type,"Necklace",,100,shopify,50,deny,manual,8.45,21.12,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/x/q/c/35210-fayon-necklace-original-imadwu9fxy5pbg92.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
srp-linen-cotton-striped-king-sized-double-bedsheet,"SRP Linen Cotton Striped King sized Double Bedsheet","Buy SRP Linen Cotton Striped King sized Double Bedsheet at CAD $58.08 at bundl.it. Only Genuine Products. Free Shipping. Cash On Delivery!","SRP Linen","Home Furnishing","Home Furnishing",TRUE,Material,"Cotton",Size,"King",Type,"Flat",,100,shopify,50,deny,manual,47.52,58.08,TRUE,TRUE,,http://img6a.flixcart.com/image/duvet-cover/h/t/u/na-dscbtcin500tcdscsot-white-scalabedding-1100x1100-imae74jm9ymw7zgg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
lapguard-dell-inspiron-1525-replacement-6-cell-laptop-battery,"Lapguard Dell Inspiron 1525 Replacement 6 Cell Laptop Battery","Buy Lapguard Dell Inspiron 1525 Replacement 6 Cell Laptop Battery only for CAD $70.38 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Lapguard","Computers","Computers",TRUE,Color,"Black",,,,,,100,shopify,50,deny,manual,29.9,70.38,TRUE,TRUE,,http://img6a.flixcart.com/image/laptop-battery/g/q/s/lapguard-dell-g555n-replacement-original-imadx9qyts3v4hfj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
lee-cooper-women-s-checkered-casual-shirt,"Lee Cooper Women's Checkered Casual Shirt","Lee Cooper Women's Checkered Casual Shirt - Buy PINK Lee Cooper Women's Checkered Casual Shirt For Only CAD $15.82 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it","Slim Fit","Clothing","Clothing",TRUE,Fit,"Slim",Pattern,"Checkered",,,,100,shopify,50,deny,manual,7.11,15.82,TRUE,TRUE,,http://img5a.flixcart.com/image/shirt/r/h/h/lcwt-4141-a-600-md-cx-ctpink-lee-cooper-s-1100x1360-imady3dxgkszk7af.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
legrand-myrius-673010-16a-indicator-white-switch-15-one-way-electrical,"Legrand Legrand Myrius 673010 16A Indicator White Switch 15 One Way Electrical Switch","Buy Legrand Legrand Myrius 673010 16A Indicator White Switch 15 One Way Electrical Switch for CAD $4.29 online. Legrand Legrand Myrius 673010 16A Indicator White Switch 15 One Way Electrical Switch at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Legrand","Home Improvement","Home Improvement",TRUE,Color,"White",Material,"Plastic",Type,"One Way",,100,shopify,50,deny,manual,2.64,4.29,TRUE,TRUE,,http://img6a.flixcart.com/image/electrical-switch/y/q/f/legrand-myrius-673010-16a-indicator-white-switch-legrand-1100x1100-imae4xpmwxy3krqx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
theskinmantra-15052htcx9-skn-htc-one-x9-mobile-skin,"Theskinmantra 15052HTCX9-SKN HTC One X9 Mobile Skin","Key Features of Theskinmantra 15052HTCX9-SKN HTC One X9 Mobile Skin Precision Engineering Unique Style Statement Uniquely Crafted,Theskinmantra 15052HTCX9-SKN HTC One X9 Mobile Skin (Multicolor) Price: CAD $15.82 Fashion Statement for your Gadgets, Stuck with the same old boring phone everyone else has, let your gadget be attention grabber with Theskinmantra authentic textured skins for your gadgets.,Specifications of Theskinmantra 15052HTCX9-SKN HTC One X9 Mobile Skin (Multicolor) General Brand Theskinmantra Designed For HTC One X9 Type Reusable Scratch Resistant Yes Model Name 15052HTCX9-SKN Material Vinyl Finish Matte Finish Waterproof Yes Ideal For Men,Women,Boy,Girl Color Multicolor Design Look around Dimensions Weight 20 g Warranty Warranty Summary 10 day replacement warranty In the Box Number of Contents in Sales Package Pack of 1 Sales Package Mobile Skin Additional Features Removable Yes","Theskinmantra","Mobiles & Accessories","Mobiles & Accessories",TRUE,Color,"Multicolor",Material,"Vinyl",Type,"Reusable",,100,shopify,50,deny,manual,6.14,15.82,TRUE,TRUE,,http://img6a.flixcart.com/image/mobile-skin/g/y/c/theskinmantra-15052htcx9-skn-1100x1100-imaegtguecscyeqj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
allure-auto-cm-549-car-mat-tata-victa,"Allure Auto CM 549 Car Mat Tata Victa","Buy Allure Auto CM 549 Car Mat Tata Victa for CAD $49.28 online. Allure Auto CM 549 Car Mat Tata Victa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Allure Auto","Automotive","Automotive",TRUE,Color,"Grey",Material,"Rubber",Type,"Floor Mat",,100,shopify,50,deny,manual,16.19,49.28,TRUE,TRUE,,http://img5a.flixcart.com/image/car-mat/8/x/k/tata-nano-rubber-mats-grey-allure-auto-cm-543-1100x1100-imaecjxkgfhnb3hq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
zaisch-ceramic-necklace,"Zaisch Ceramic Necklace","Zaisch Ceramic Necklace - Buy Zaisch Ceramic Necklace only for CAD $10.01 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Zaisch","Jewellery","Jewellery",TRUE,Color,"Multicolor",Type,"Necklace",,,,100,shopify,50,deny,manual,7.02,10.01,TRUE,TRUE,,http://img6a.flixcart.com/image/necklace-chain/g/g/d/znb027-zaisch-necklace-original-imae8jr96kmrqfvg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
dernier-wear-women-s-a-line-white-blue-dress,"Dernier Wear Women's A-line White, Blue Dress","Key Features of Dernier Wear Women's A-line White, Blue Dress Off White with Blue flower print A-line,Dernier Wear Women's A-line White, Blue Dress Price: CAD $17.58 • Dernier wear presents its wide range of designer dresses and tops to compliment women of their beauty. • This off-white printed dress is made of Poly Crape fabric that feels soft to the skin, and because of its light weight material, it can be worn all day long. • It goes well on several outing occasions, and parties, etc.,Specifications of Dernier Wear Women's A-line White, Blue Dress In The Box 1 Dress Dimensions Length Midi/Knee Length General Details Pattern Printed Occasion Casual Ideal For Women's Dress Details Sleeve Sleeveless Number of Contents in Sales Package Pack of 1 Belt Included No Fabric Poly Crape Type A-line Neck High Neck Additional Details Other Details Button Closure at the back of the dress Fabric Care Wash with Similar Colors, Use Detergent for Colors, Wash in cold water","Dernier Wear","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 1",Pattern,"Printed",Type,"A-line",,100,shopify,50,deny,manual,11.63,17.58,TRUE,TRUE,,http://img5a.flixcart.com/image/dress/k/r/v/wdrs-whtblu-dernier-wear-l-original-imaefgufscabwgan.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
voylla-artifictial-beaded-textured-pearl-yellow-gold-plated-alloy-necklace,"Voylla Artifictial Beaded Textured Pearl Yellow Gold Plated Alloy Necklace","Voylla Artifictial Beaded Textured Pearl Yellow Gold Plated Alloy Necklace - Buy Voylla Artifictial Beaded Textured Pearl Yellow Gold Plated Alloy Necklace only for CAD $11.07 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Voylla","Jewellery","Jewellery",TRUE,Color,"Gold",Pack of,"1",Type,"Necklace",,100,shopify,50,deny,manual,7.02,11.07,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/h/s/6/8907275234975-voylla-necklace-1100x1100-imae5xafgeavdzax.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
krasiv-women-s-camisole,"Krasiv Women's Camisole","Key Features of Krasiv Women's Camisole Fabric: Cotton Brand Color: Red Type: Camisole,Krasiv Women's Camisole Price: CAD $17.58 Krasiv Camisoles crafted to provide complete comfort with high quality.,Specifications of Krasiv Women's Camisole Camisole/Slip Details Number of Contents in Sales Package Pack of 1 Fabric Cotton Type Camisole General Details Pattern Solid Ideal For Women's Additional Details Middi Slip Vest Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach","Krasiv","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 1",Pattern,"Solid",Type,"Camisole",,100,shopify,50,deny,manual,3.5,17.58,TRUE,TRUE,,http://img5a.flixcart.com/image/camisole-slip/m/p/v/kra-cam-7-krasiv-l-original-imaegreg2uzararb.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
kemei-professional-01400-0015-trimmer-men,"Kemei Professional 01400-0015 Trimmer For Men","Specifications of Kemei Professional 01400-0015 Trimmer For Men (Multicolour) In The Box Sales Package Main Unit General Brand Kemei Model Number 01400-0015 Type Trimmer Model Name Professional Ideal For Men Color Multicolour Motor Speed 18000 RPM Body & Design Features Corded/Cordless Corded Pop-up Trimmer Yes Grooming Features Comb Lengths 3 mm, 6 mm, 9 mm Power Requirements Power Required (Volts) 240 Rechargeable No Convenience Features Oil Free Yes Travel Lock Yes","Kemei","Health & Personal Care Appliances","Health & Personal Care Appliances",TRUE,Color,"Multicolour",Type,"Trimmer",,,,100,shopify,50,deny,manual,17.58,35.2,TRUE,TRUE,,http://img6a.flixcart.com/image/shaver/d/f/6/kemei-professional-01400-0015-original-imaed6g5bscc7mer.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
netgear-wn3000rp-universal-wi-fi-range-extender,"Netgear WN3000RP Universal Wi-Fi Range Extender","Buy Netgear WN3000RP Universal Wi-Fi Range Extender only for CAD $61.58 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Netgear","Computers","Computers",TRUE,Type,"Range Extenders/Repeaters",,,,,,100,shopify,50,deny,manual,37.66,61.58,TRUE,TRUE,,http://img5a.flixcart.com/image/router/c/v/h/netgear-wn3000rp-400x400-imae34fnhm7wvfqz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
vps-flip-cover-7-inch-oppo-find-7a,"Vps Flip Cover for 7 Inch Oppo Find 7A","Vps Flip Cover for 7 Inch Oppo Find 7A (Black)                         Price: CAD $14.06       Product Details: Meet with VPS Really Smart Cover Makes Tablet Do Things No Other Cover Can. The Smart Cover Doesn't Just Protect Tablet, It Keeps It Ready To Go Whenever You Are. Magnetic Locks To Lock Your Tablet When Not In Use And Hence Making It Totally Safe. Ultra Slim & Lightweight Design -- Only 2.4 Mm At Thickness And 13.2 Gram. Soft High Quality Outer Gives Tactile And Aesthetic Appeal And Full Protects Your Latest Tablet Whilst The Interior Adds Strength And Durability To The Case Product Specification - Custom Made For The Perfect Fit - Provides Front & Back Protection For Your Tablet & Has Magnetic Locks - Flips Back And Out Of The Way Like A Page In A Magazine. This Cover Don't Have Hole For Camera.Product Details: Meet with VPS Really Smart Cover Makes Tablet Do Things No Other Cover Can. The Smart Cover Doesn't Just Protect Tablet, It Keeps It Ready To Go Whenever You Are. Magnetic Locks To Lock Your Tablet When Not In Use And Hence Making It Totally Safe. Ultra Slim & Lightweight Design -- Only 2.4 Mm At Thickness And 13.2 Gram. Soft High Quality Outer Gives Tactile And Aesthetic Appeal And Full Protects Your Latest Tablet Whilst The Interior Adds Strength And Durability To The Case Product Specification - Custom Made For The Perfect Fit - Provides Front & Back Protection For Your Tablet & Has Magnetic Locks - Flips Back And Out Of The Way Like A Page In A Magazine. This Cover Don't Have Hole For Camera.","Vps","Mobiles & Accessories","Mobiles & Accessories",TRUE,Color,"Black",Material,"Artificial Leather",,,,100,shopify,50,deny,manual,5.81,14.06,TRUE,TRUE,,http://img6a.flixcart.com/image/cases-covers/flip-cover/u/y/z/tup-7ddtext431-1100x1100-imaed2zycccwqsdz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
print-shapes-four-penguins-madagascar-laptop-skin-mouse-pad-combo-set,"PRINT SHAPES Four penguins of madagascar Laptop Skin with Mouse pad Combo Set","Key Features of PRINT SHAPES Four penguins of madagascar Laptop Skin with Mouse pad Combo Set Glue Free Removal 15.6 inches Laptop skin Easy to Apply & Scratch Resistant Lamination,PRINT SHAPES Four penguins of madagascar Laptop Skin with Mouse pad Combo Set (Multicolor) Price: CAD $17.58 Print Shapes Laptop skin made on High Quality vinyl sheet is compatible with laptops screen sizes ranging from 14.1 inches to 15.6 inches. Trimning of the skin would be required as per your laptop size. The skins are easy to install & remove without leaving any gum or residue,Specifications of PRINT SHAPES Four penguins of madagascar Laptop Skin with Mouse pad Combo Set (Multicolor) General Brand PRINT SHAPES Model Name Four penguins of madagascar Laptop Skin with Mouse pad Suitable_for All types of Laptop Color Multicolor Warranty Warranty Summary No Warranty In the Box Number of Contents in Sales Package Pack of 2","PRINT SHAPES","Computers","Computers",TRUE,Color,"Multicolor",Number of Contents in Sales Package,"Pack of 2",,,,100,shopify,50,deny,manual,5.79,17.58,TRUE,TRUE,,http://img6a.flixcart.com/image/laptop-accessories-combo/3/h/g/2-print-shapes-four-penguins-of-madagascar-laptop-skin-with-original-imaeget2jutgk2tc.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
etti-plastic-necklace,"ETTI Plastic Necklace","ETTI Plastic Necklace - Buy ETTI Plastic Necklace only for CAD $17.60 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","ETTI","Jewellery","Jewellery",TRUE,Color,"Green",Pack of,"1",Type,"Necklace",,100,shopify,50,deny,manual,3.5,17.6,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/s/8/h/esj100-green-etti-necklace-1100x1100-imae9ac5gvaskggj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
